File: ./hwmcc14/single/6s205b20.aig
48070 32.00       
48071 31.00       
48072 28.00       
48073 29.00       
48074 31.00       
48075 30.00       
48076 32.00       
48077 31.00       
48078 28.00       
48079 27.00       
48080 29.00       
48081 29.00       
48082 31.00       
48083 30.00       
48084 28.00       
48085 26.00       
48086 24.00       
48087 25.00       
48088 26.00       
48089 25.00       
48090 29.00       
48091 29.00       
48092 25.00       
48093 25.00       
48094 22.00       
48095 22.00       
48096 27.00       
48097 27.00       
48098 25.00       
48099 25.00       
48100 22.00       
48101 23.00       
48102 24.00       
48103 23.00       
48104 24.00       
48105 23.00       
48106 24.00       
48107 23.00       
48108 21.00       
48109 21.00       
48110 21.00       
48111 21.00       
48112 21.00       
48113 20.00       
48114 19.00       
48115 19.00       
48116 19.00       
48117 18.00       
48118 21.00       
48119 32.00       
48120 32.00       
48121 0.00        
48122 0.00        
48123 0.00        
48124 0.00        
48125 0.00        
48126 0.00        
48127 0.00        
48128 0.00        
48129 0.00        
48130 0.00        
48131 0.00        
48132 0.00        
48133 0.00        
48134 0.00        
48135 0.00        
48136 0.00        
48137 50.00       
48138 0.00        
48139 0.00        
48140 0.00        
48141 0.00        
48142 0.00        
48143 0.00        
48144 0.00        
48145 0.00        
48146 0.00        
48147 0.00        
48148 0.00        
48149 0.00        
48150 0.00        
48151 0.00        
48152 0.00        
48153 0.00        
48154 0.00        
48155 0.00        
48156 0.00        
48157 0.00        
48158 0.00        
48159 0.00        
48160 0.00        
48161 0.00        
48162 0.00        
48163 0.00        
48164 0.00        
48165 0.00        
48166 0.00        
48167 0.00        
48168 0.00        
48169 0.00        
48170 0.00        
48171 0.00        
48172 0.00        
48173 0.00        
48174 0.00        
48175 0.00        
48176 0.00        
48177 0.00        
48178 0.00        
48179 0.00        
48180 0.00        
48181 0.00        
48182 0.00        
48183 0.00        
48184 0.00        
48185 0.00        
48186 0.00        
48187 0.00        
48188 0.00        
48189 0.00        
48190 0.00        
48191 0.00        
48192 0.00        
48193 0.00        
48194 0.00        
48195 0.00        
48196 0.00        
48197 0.00        
48198 0.00        
48199 0.00        
48200 0.00        
48201 0.00        
48202 0.00        
48203 0.00        
48204 0.00        
48205 0.00        
48206 0.00        
48207 0.00        
48208 0.00        
48209 0.00        
48210 0.00        
48211 0.00        
48212 0.00        
48213 0.00        
48214 0.00        
48215 0.00        
48216 0.00        
48217 0.00        
48218 0.00        
48219 0.00        
48220 0.00        
48221 40.00       
48222 0.00        
48223 0.00        
48224 0.00        
48225 0.00        
48226 0.00        
48227 0.00        
48228 0.00        
48229 0.00        
48230 0.00        
48231 0.00        
48232 0.00        
48233 0.00        
48234 0.00        
48235 0.00        
48236 0.00        
48237 0.00        
48238 0.00        
48239 0.00        
48240 0.00        
48241 0.00        
48242 0.00        
48243 0.00        
48244 0.00        
48245 0.00        
48246 0.00        
48247 0.00        
48248 0.00        
48249 0.00        
48250 0.00        
48251 0.00        
48252 0.00        
48253 0.00        
48254 0.00        
48255 0.00        
48256 0.00        
48257 0.00        
48258 0.00        
48259 0.00        
48260 0.00        
48261 0.00        
48262 0.00        
48263 0.00        
48264 0.00        
48265 0.00        
48266 0.00        
48267 0.00        
48268 0.00        
48269 0.00        
48270 0.00        
48271 0.00        
48272 0.00        
48273 0.00        
48274 0.00        
48275 0.00        
48276 0.00        
48277 0.00        
48278 0.00        
48279 0.00        
48280 0.00        
48281 0.00        
48282 0.00        
48283 0.00        
48284 0.00        
48285 0.00        
48286 0.00        
48287 0.00        
48288 0.00        
48289 0.00        
48290 0.00        
48291 46.00       
48292 46.00       
48293 45.00       
48294 45.00       
48295 45.00       
48296 44.00       
48297 43.00       
48298 43.00       
48299 46.00       
48300 46.00       
48301 45.00       
48302 45.00       
48303 44.00       
48304 44.00       
48305 46.00       
48306 46.00       
48307 44.00       
48308 44.00       
48309 43.00       
48310 43.00       
48311 0.00        
48312 0.00        
48313 100.00      
48314 0.00        
48315 0.00        
48316 0.00        
48317 0.00        
48318 0.00        
48319 0.00        
48320 0.00        
48321 0.00        
48322 0.00        
48323 0.00        
48324 0.00        
48325 0.00        
48326 0.00        
48327 0.00        
48328 0.00        
48329 0.00        
48330 0.00        
48331 0.00        
48332 0.00        
48333 0.00        
48334 0.00        
48335 0.00        
48336 0.00        
48337 0.00        
48338 0.00        
48339 0.00        
48340 0.00        
48341 0.00        
48342 0.00        
48343 0.00        
48344 0.00        
48345 0.00        
48346 0.00        
48347 0.00        
48348 0.00        
48349 0.00        
48350 0.00        
48351 0.00        
48352 0.00        
48353 0.00        
48354 0.00        
48355 0.00        
48356 0.00        
48357 0.00        
48358 0.00        
48359 0.00        
48360 0.00        
48361 0.00        
48362 0.00        
48363 0.00        
48364 0.00        
48365 0.00        
48366 0.00        
48367 0.00        
48368 0.00        
48369 0.00        
48370 0.00        
48371 0.00        
48372 0.00        
48373 0.00        
48374 0.00        
48375 0.00        
48376 0.00        
48377 0.00        
48378 0.00        
48379 0.00        
48380 0.00        
48381 0.00        
48382 0.00        
48383 0.00        
48384 0.00        
48385 0.00        
48386 0.00        
48387 0.00        
48388 0.00        
48389 0.00        
48390 0.00        
48391 0.00        
48392 0.00        
48393 0.00        
48394 0.00        
48395 0.00        
48396 0.00        
48397 0.00        
48398 0.00        
48399 0.00        
48400 0.00        
48401 0.00        
48402 0.00        
48403 0.00        
48404 0.00        
48405 0.00        
48406 0.00        
48407 0.00        
48408 0.00        
48409 0.00        
48410 0.00        
48411 0.00        
48412 0.00        
48413 0.00        
48414 0.00        
48415 0.00        
48416 0.00        
48417 0.00        
48418 0.00        
48419 0.00        
48420 0.00        
48421 0.00        
48422 0.00        
48423 0.00        
48424 0.00        
48425 0.00        
48426 0.00        
48427 0.00        
48428 0.00        
48429 0.00        
48430 0.00        
48431 0.00        
48432 0.00        
48433 0.00        
48434 0.00        
48435 0.00        
48436 0.00        
48437 0.00        
48438 0.00        
48439 0.00        
48440 0.00        
48441 0.00        
48442 0.00        
48443 0.00        
48444 0.00        
48445 0.00        
48446 0.00        
48447 0.00        
48448 0.00        
48449 0.00        
48450 0.00        
48451 0.00        
48452 0.00        
48453 0.00        
48454 100.00      
48455 0.00        
48456 0.00        
48457 0.00        
48458 0.00        
48459 0.00        
48460 0.00        
48461 100.00      
48462 0.00        
48463 0.00        
48464 0.00        
48465 0.00        
48466 0.00        
48467 0.00        
48468 0.00        
48469 0.00        
48470 0.00        
48471 0.00        
48472 0.00        
48473 0.00        
48474 0.00        
48475 0.00        
48476 0.00        
48477 0.00        
48478 0.00        
48479 0.00        
48480 0.00        
48481 0.00        
48482 0.00        
48483 0.00        
48484 0.00        
48485 0.00        
48486 0.00        
48487 0.00        
48488 0.00        
48489 0.00        
48490 100.00      
48491 0.00        
48492 100.00      
48493 0.00        
48494 0.00        
48495 0.00        
48496 0.00        
48497 0.00        
48498 100.00      
48499 0.00        
48500 0.00        
48501 0.00        
48502 0.00        
48503 0.00        
48504 0.00        
48505 0.00        
48506 0.00        
48507 0.00        
48508 0.00        
48509 0.00        
48510 0.00        
48511 0.00        
48512 0.00        
48513 0.00        
48514 0.00        
48515 0.00        
48516 0.00        
48517 0.00        
48518 0.00        
48519 0.00        
48520 0.00        
48521 0.00        
48522 0.00        
48523 0.00        
48524 0.00        
48525 0.00        
48526 0.00        
48527 0.00        
48528 0.00        
48529 0.00        
48530 0.00        
48531 0.00        
48532 0.00        
48533 0.00        
48534 0.00        
48535 0.00        
48536 0.00        
48537 0.00        
48538 0.00        
48539 0.00        
48540 0.00        
48541 0.00        
48542 0.00        
48543 0.00        
48544 0.00        
48545 0.00        
48546 0.00        
48547 0.00        
48548 0.00        
48549 0.00        
48550 0.00        
48551 0.00        
48552 0.00        
48553 0.00        
48554 0.00        
48555 0.00        
48556 0.00        
48557 0.00        
48558 0.00        
48559 0.00        
48560 0.00        
48561 0.00        
48562 0.00        
48563 0.00        
48564 0.00        
48565 0.00        
48566 0.00        
48567 0.00        
48568 0.00        
48569 0.00        
48570 0.00        
48571 0.00        
48572 0.00        
48573 0.00        
48574 0.00        
48575 0.00        
48576 0.00        
48577 0.00        
48578 0.00        
48579 0.00        
48580 0.00        
48581 0.00        
48582 0.00        
48583 0.00        
48584 0.00        
48585 0.00        
48586 0.00        
48587 0.00        
48588 0.00        
48589 57.00       
48590 59.00       
48591 59.00       
48592 24.00       
48593 29.00       
48594 39.00       
48595 37.00       
48596 7.00        
48597 75.00       
48598 50.00       
48599 52.00       
48600 52.00       
48601 50.00       
48602 50.00       
48603 49.00       
48604 49.00       
48605 51.00       
48606 50.00       
48607 50.00       
48608 50.00       
48609 48.00       
48610 48.00       
48611 48.00       
48612 48.00       
48613 49.00       
48614 49.00       
48615 45.00       
48616 45.00       
48617 48.00       
48618 48.00       
48619 50.00       
48620 50.00       
48621 45.00       
48622 45.00       
48623 45.00       
48624 55.00       
48625 9.00        
48626 47.00       
48627 47.00       
48628 56.00       
48629 3.00        
48630 4.00        
48631 4.00        
48632 3.00        
48633 3.00        
48634 2.00        
48635 3.00        
48636 2.00        
48637 2.00        
48638 2.00        
48639 3.00        
48640 2.00        
48641 2.00        
48642 1.00        
48643 2.00        
48644 2.00        
48645 2.00        
48646 2.00        
48647 2.00        
48648 2.00        
48649 1.00        
48650 1.00        
48651 2.00        
48652 1.00        
48653 14.00       
48654 14.00       
48655 7.00        
48656 5.00        
48657 8.00        
48658 5.00        
48659 58.00       
48660 6.00        
48661 6.00        
48662 8.00        
48663 9.00        
48664 10.00       
48665 9.00        
48666 10.00       
48667 11.00       
48668 29.00       
48669 22.00       
48670 35.00       
48671 30.00       
48672 41.00       
48673 35.00       
48674 43.00       
48675 45.00       
48676 14.00       
48677 12.00       
48678 26.00       
48679 75.00       
48680 49.00       
48681 46.00       
48682 46.00       
48683 46.00       
48684 46.00       
48685 47.00       
48686 47.00       
48687 48.00       
48688 48.00       
48689 50.00       
48690 49.00       
48691 46.00       
